Symbol,Date,Price,Total Value,Account Total Equity,Account Total Dollar,Num Units Traded,Reward,Period,Exit Period,Exploration Rate
COKE,20030102,65.19,10000000.0,0.0,10000000.0,0,0.0,20,10,1.0
COKE,20030103,68.56,10000000.0,0.0,10000000.0,0,0.0,20,10,1.0
COKE,20030106,69.8,10000000.0,0.0,10000000.0,0,0.0,21,10,0.997
COKE,20030107,68.87,10000000.0,0.0,10000000.0,0,0.187,21,10,0.994
COKE,20030108,70.0,10000000.0,0.0,10000000.0,0,0.15,20,10,0.991
COKE,20030109,69.7,10000000.0,0.0,10000000.0,0,0.112,19,9,0.988
COKE,20030110,69.18,10000000.0,0.0,10000000.0,0,0.075,18,9,0.985
COKE,20030113,69.05,10000000.0,0.0,10000000.0,0,0.412,17,8,0.982
COKE,20030114,67.75,10000000.0,0.0,10000000.0,0,0.337,18,9,0.979
COKE,20030115,69.08,10000000.0,0.0,10000000.0,0,0.45,18,9,0.976
COKE,20030116,69.0,10000000.0,0.0,10000000.0,0,0.487,19,9,0.973
COKE,20030117,68.77,10000000.0,0.0,10000000.0,0,0.15,20,10,0.97
COKE,20030121,68.731,10000000.0,0.0,10000000.0,0,0.112,19,9,0.967
COKE,20030122,69.0,10000000.0,0.0,10000000.0,0,0.075,18,9,0.965
COKE,20030123,68.86,10000000.0,0.0,10000000.0,0,0.038,17,8,0.962
COKE,20030124,68.771,10000000.0,0.0,10000000.0,0,0.375,16,8,0.959
COKE,20030127,69.0,10000000.0,0.0,10000000.0,0,0.038,17,8,0.956
COKE,20030128,68.95,10000000.0,0.0,10000000.0,0,-0.0,16,8,0.953
COKE,20030129,68.57,10000000.0,0.0,10000000.0,0,0.225,15,7,0.95
COKE,20030130,68.621,10000000.0,0.0,10000000.0,0,-0.0,15,7,0.947
COKE,20030131,68.19,10000000.0,0.0,10000000.0,0,0.225,15,7,0.945
COKE,20030203,67.52,10000000.0,0.0,10000000.0,0,0.0,15,7,0.942
COKE,20030204,64.55,10000000.0,0.0,10000000.0,0,0.225,15,7,0.939
COKE,20030205,61.61,10000000.0,0.0,10000000.0,0,0.225,15,7,0.936
COKE,20030206,59.69,10000000.0,0.0,10000000.0,0,0.0,15,7,0.933
COKE,20030207,60.789,10000000.0,0.0,10000000.0,0,0.0,16,8,0.93
